order,id,lv,star,base_value1,base_value2,base_value3,base_value4,base_value5,strengthenneed,strengthennum,replace,skillid,back_item1,back_num1,back_item2,back_num2,back_item3,back_num3
1793,106008,13,6,1331,1046,374,300,780000,40000004,45,0,92600802,40000003,600,40000004,105,40000006,0
1794,106008,14,6,1434,1126,402,300,840000,40000004,45,0,92600802,40000003,600,40000004,150,40000006,0
1795,106008,15,7,1536,1207,431,600,900000,40000004,60,0,92600802,40000003,600,40000004,210,40000006,0
1796,106008,16,7,1639,1287,460,600,960000,40000004,75,0,92600802,40000003,600,40000004,285,40000006,0
1797,106008,17,7,1741,1368,489,600,1020000,40000004,75,0,92600802,40000003,600,40000004,360,40000006,0
1798,106008,18,7,1843,1448,518,600,1080000,40000004,90,0,92600802,40000003,600,40000004,450,40000006,0
1799,106008,19,7,1946,1529,546,600,1140000,40000004,120,0,92600802,40000003,600,40000004,570,40000006,0
1800,106008,20,8,2048,1609,575,600,1200000,40000004,150,0,92600803,40000003,600,40000004,720,40000006,0
1801,106008,21,8,2151,1690,604,600,1260000,40000006,30,30020008,92600803,40000003,600,40000004,720,40000006,30
1802,106008,22,8,2253,1770,633,600,1320000,40000006,60,30020008,92600803,40000003,600,40000004,720,40000006,90
1803,106008,23,8,2356,1851,661,600,1380000,40000006,60,30020008,92600803,40000003,600,40000004,720,40000006,150
1804,106008,24,8,2458,1931,690,600,1440000,40000006,60,30020008,92600803,40000003,600,40000004,720,40000006,210
1805,106008,25,9,2560,2012,719,900,1500000,40000006,90,30020008,92600803,40000003,600,40000004,720,40000006,300
1806,106008,26,9,2663,2092,748,900,1560000,40000006,90,30020008,92600803,40000003,600,40000004,720,40000006,390
1807,106008,27,9,2765,2173,777,900,1620000,40000006,120,30020008,92600803,40000003,600,40000004,720,40000006,510
1808,106008,28,9,2868,2253,805,900,1680000,40000006,120,30020008,92600803,40000003,600,40000004,720,40000006,630
1809,106008,29,9,2970,2334,834,900,1740000,40000006,120,30020008,92600803,40000003,600,40000004,720,40000006,750
1810,106008,30,9,3073,2414,863,900,1800000,40000006,150,30020008,92600804,40000003,600,40000004,720,40000006,900
1811,106008,31,9,3175,2495,892,900,1860000,40000006,150,30020008,92600804,40000003,600,40000004,720,40000006,1050
1812,106008,32,9,3278,2575,920,900,1920000,40000006,150,30020008,92600804,40000003,600,40000004,720,40000006,1200
1813,106008,33,9,3380,2656,949,900,1980000,40000006,150,30020008,92600804,40000003,600,40000004,720,40000006,1350
1814,106008,34,9,3482,2736,978,900,2040000,40000006,180,30020008,92600804,40000003,600,40000004,720,40000006,1530
1815,106008,35,9,3585,2817,1007,1200,2100000,40000006,210,30020008,92600804,40000003,600,40000004,720,40000006,1740
1816,106008,36,9,3687,2897,1036,1200,2160000,40000006,240,30020008,92600804,40000003,600,40000004,720,40000006,1980
1817,106008,37,9,3790,2978,1064,1200,2220000,40000006,270,30020008,92600804,40000003,600,40000004,720,40000006,2250
1818,106008,38,9,3892,3058,1093,1200,2280000,40000006,360,30020008,92600804,40000003,600,40000004,720,40000006,2610
1819,106008,39,9,3995,3139,1122,1200,2340000,40000006,540,30020008,92600804,40000003,600,40000004,720,40000006,3150
1820,106008,40,9,4097,3219,1151,1200,2400000,40000006,900,30020008,92600804,40000003,600,40000004,720,40000006,4050
1821,106009,1,4,102,80,28,0,60000,40000003,30,0,92600901,40000003,30,40000004,0,40000006,0
1822,106009,2,4,204,160,57,0,120000,40000003,30,0,92600901,40000003,60,40000004,0,40000006,0
1823,106009,3,4,307,241,86,0,180000,40000003,30,0,92600901,40000003,90,40000004,0,40000006,0
1824,106009,4,4,409,321,115,0,240000,40000003,30,0,92600901,40000003,120,40000004,0,40000006,0
1825,106009,5,5,512,402,143,300,300000,40000003,45,0,92600901,40000003,165,40000004,0,40000006,0
1826,106009,6,5,614,482,172,300,360000,40000003,60,0,92600901,40000003,225,40000004,0,40000006,0
1827,106009,7,5,717,563,201,300,420000,40000003,60,0,92600901,40000003,285,40000004,0,40000006,0
1828,106009,8,5,819,643,230,300,480000,40000003,75,0,92600901,40000003,360,40000004,0,40000006,0
1829,106009,9,5,921,724,259,300,540000,40000003,90,0,92600901,40000003,450,40000004,0,40000006,0
1830,106009,10,6,1024,804,287,300,600000,40000003,150,0,92600902,40000003,600,40000004,0,40000006,0
1831,106009,11,6,1126,885,316,300,660000,40000004,30,0,92600902,40000003,600,40000004,30,40000006,0
1832,106009,12,6,1229,965,345,300,720000,40000004,30,0,92600902,40000003,600,40000004,60,40000006,0
1833,106009,13,6,1331,1046,374,300,780000,40000004,45,0,92600902,40000003,600,40000004,105,40000006,0
1834,106009,14,6,1434,1126,402,300,840000,40000004,45,0,92600902,40000003,600,40000004,150,40000006,0
1835,106009,15,7,1536,1207,431,600,900000,40000004,60,0,92600902,40000003,600,40000004,210,40000006,0
1836,106009,16,7,1639,1287,460,600,960000,40000004,75,0,92600902,40000003,600,40000004,285,40000006,0
1837,106009,17,7,1741,1368,489,600,1020000,40000004,75,0,92600902,40000003,600,40000004,360,40000006,0
1838,106009,18,7,1843,1448,518,600,1080000,40000004,90,0,92600902,40000003,600,40000004,450,40000006,0
1839,106009,19,7,1946,1529,546,600,1140000,40000004,120,0,92600902,40000003,600,40000004,570,40000006,0
1840,106009,20,8,2048,1609,575,600,1200000,40000004,150,0,92600903,40000003,600,40000004,720,40000006,0
1841,106009,21,8,2151,1690,604,600,1260000,40000006,30,30020008,92600903,40000003,600,40000004,720,40000006,30
1842,106009,22,8,2253,1770,633,600,1320000,40000006,60,30020008,92600903,40000003,600,40000004,720,40000006,90
1843,106009,23,8,2356,1851,661,600,1380000,40000006,60,30020008,92600903,40000003,600,40000004,720,40000006,150
1844,106009,24,8,2458,1931,690,600,1440000,40000006,60,30020008,92600903,40000003,600,40000004,720,40000006,210
1845,106009,25,9,2560,2012,719,900,1500000,40000006,90,30020008,92600903,40000003,600,40000004,720,40000006,300
1846,106009,26,9,2663,2092,748,900,1560000,40000006,90,30020008,92600903,40000003,600,40000004,720,40000006,390
1847,106009,27,9,2765,2173,777,900,1620000,40000006,120,30020008,92600903,40000003,600,40000004,720,40000006,510
1848,106009,28,9,2868,2253,805,900,1680000,40000006,120,30020008,92600903,40000003,600,40000004,720,40000006,630
1849,106009,29,9,2970,2334,834,900,1740000,40000006,120,30020008,92600903,40000003,600,40000004,720,40000006,750
1850,106009,30,9,3073,2414,863,900,1800000,40000006,150,30020008,92600904,40000003,600,40000004,720,40000006,900
1851,106009,31,9,3175,2495,892,900,1860000,40000006,150,30020008,92600904,40000003,600,40000004,720,40000006,1050
1852,106009,32,9,3278,2575,920,900,1920000,40000006,150,30020008,92600904,40000003,600,40000004,720,40000006,1200
1853,106009,33,9,3380,2656,949,900,1980000,40000006,150,30020008,92600904,40000003,600,40000004,720,40000006,1350
1854,106009,34,9,3482,2736,978,900,2040000,40000006,180,30020008,92600904,40000003,600,40000004,720,40000006,1530
1855,106009,35,9,3585,2817,1007,1200,2100000,40000006,210,30020008,92600904,40000003,600,40000004,720,40000006,1740
1856,106009,36,9,3687,2897,1036,1200,2160000,40000006,240,30020008,92600904,40000003,600,40000004,720,40000006,1980
1857,106009,37,9,3790,2978,1064,1200,2220000,40000006,270,30020008,92600904,40000003,600,40000004,720,40000006,2250
1858,106009,38,9,3892,3058,1093,1200,2280000,40000006,360,30020008,92600904,40000003,600,40000004,720,40000006,2610
1859,106009,39,9,3995,3139,1122,1200,2340000,40000006,540,30020008,92600904,40000003,600,40000004,720,40000006,3150
1860,106009,40,9,4097,3219,1151,1200,2400000,40000006,900,30020008,92600904,40000003,600,40000004,720,40000006,4050
1861,107001,1,4,80,0,80,0,60000,40000003,30,0,92700101,40000003,30,40000004,0,40000027,0
1862,107001,2,4,160,0,160,0,120000,40000003,30,0,92700101,40000003,60,40000004,0,40000027,0
1863,107001,3,4,241,0,241,0,180000,40000003,30,0,92700101,40000003,90,40000004,0,40000027,0
1864,107001,4,4,321,0,321,0,240000,40000003,30,0,92700101,40000003,120,40000004,0,40000027,0
1865,107001,5,5,402,0,402,0,300000,40000003,45,0,92700101,40000003,165,40000004,0,40000027,0
1866,107001,6,5,482,0,482,0,360000,40000003,60,0,92700101,40000003,225,40000004,0,40000027,0
1867,107001,7,5,563,0,563,0,420000,40000003,60,0,92700101,40000003,285,40000004,0,40000027,0
1868,107001,8,5,643,0,643,0,480000,40000003,75,0,92700101,40000003,360,40000004,0,40000027,0
1869,107001,9,5,724,0,724,0,540000,40000003,90,0,92700101,40000003,450,40000004,0,40000027,0
1870,107001,10,6,804,0,804,0,600000,40000003,150,0,92700102,40000003,600,40000004,0,40000027,0
1871,107001,11,6,885,0,885,0,660000,40000004,30,0,92700102,40000003,600,40000004,30,40000027,0
1872,107001,12,6,965,0,965,0,720000,40000004,30,0,92700102,40000003,600,40000004,60,40000027,0
1873,107001,13,6,1046,0,1046,0,780000,40000004,45,0,92700102,40000003,600,40000004,105,40000027,0
1874,107001,14,6,1126,0,1126,0,840000,40000004,45,0,92700102,40000003,600,40000004,150,40000027,0
1875,107001,15,7,1207,10,1207,200,900000,40000004,60,0,92700102,40000003,600,40000004,210,40000027,0
1876,107001,16,7,1287,10,1287,200,960000,40000004,75,0,92700102,40000003,600,40000004,285,40000027,0
1877,107001,17,7,1368,10,1368,200,1020000,40000004,75,0,92700102,40000003,600,40000004,360,40000027,0
1878,107001,18,7,1448,10,1448,200,1080000,40000004,90,0,92700102,40000003,600,40000004,450,40000027,0
1879,107001,19,7,1529,10,1529,200,1140000,40000004,120,0,92700102,40000003,600,40000004,570,40000027,0
1880,107001,20,8,1609,10,1609,200,1200000,40000004,150,0,92700103,40000003,600,40000004,720,40000027,0
1881,107001,21,8,1690,10,1690,200,1260000,40000027,30,0,92700103,40000003,600,40000004,720,40000027,30
1882,107001,22,8,1770,10,1770,200,1320000,40000027,60,0,92700103,40000003,600,40000004,720,40000027,90
1883,107001,23,8,1851,10,1851,200,1380000,40000027,60,0,92700103,40000003,600,40000004,720,40000027,150
1884,107001,24,8,1931,10,1931,200,1440000,40000027,60,0,92700103,40000003,600,40000004,720,40000027,210
1885,107001,25,9,2012,25,2012,500,1500000,40000027,90,0,92700103,40000003,600,40000004,720,40000027,300
1886,107001,26,9,2092,25,2092,500,1560000,40000027,90,0,92700103,40000003,600,40000004,720,40000027,390
1887,107001,27,9,2173,25,2173,500,1620000,40000027,120,0,92700103,40000003,600,40000004,720,40000027,510
1888,107001,28,9,2253,25,2253,500,1680000,40000027,120,0,92700103,40000003,600,40000004,720,40000027,630
1889,107001,29,9,2334,25,2334,500,1740000,40000027,120,0,92700103,40000003,600,40000004,720,40000027,750
1890,107001,30,9,2414,25,2414,500,1800000,40000027,150,0,92700104,40000003,600,40000004,720,40000027,900
1891,107001,31,9,2495,25,2495,500,1860000,40000027,150,0,92700104,40000003,600,40000004,720,40000027,1050
1892,107001,32,9,2575,25,2575,500,1920000,40000027,150,0,92700104,40000003,600,40000004,720,40000027,1200
1893,107001,33,9,2656,25,2656,500,1980000,40000027,150,0,92700104,40000003,600,40000004,720,40000027,1350
1894,107001,34,9,2736,25,2736,500,2040000,40000027,180,0,92700104,40000003,600,40000004,720,40000027,1530
1895,107001,35,9,2817,40,2817,800,2100000,40000027,210,0,92700104,40000003,600,40000004,720,40000027,1740
1896,107001,36,9,2897,40,2897,800,2160000,40000027,240,0,92700104,40000003,600,40000004,720,40000027,1980
1897,107001,37,9,2978,40,2978,800,2220000,40000027,270,0,92700104,40000003,600,40000004,720,40000027,2250
1898,107001,38,9,3058,40,3058,800,2280000,40000027,360,0,92700104,40000003,600,40000004,720,40000027,2610
1899,107001,39,9,3139,40,3139,800,2340000,40000027,540,0,92700104,40000003,600,40000004,720,40000027,3150
1900,107001,40,9,3219,40,3219,800,2400000,40000027,900,0,92700104,40000003,600,40000004,720,40000027,4050
1901,107002,1,4,56,124,56,0,60000,40000003,30,0,92700201,40000003,30,40000004,0,40000027,0
1902,107002,2,4,112,248,112,0,120000,40000003,30,0,92700201,40000003,60,40000004,0,40000027,0
1903,107002,3,4,168,373,168,0,180000,40000003,30,0,92700201,40000003,90,40000004,0,40000027,0
1904,107002,4,4,224,497,224,0,240000,40000003,30,0,92700201,40000003,120,40000004,0,40000027,0
1905,107002,5,5,280,621,280,0,300000,40000003,45,0,92700201,40000003,165,40000004,0,40000027,0
1906,107002,6,5,336,746,336,0,360000,40000003,60,0,92700201,40000003,225,40000004,0,40000027,0
1907,107002,7,5,392,870,392,0,420000,40000003,60,0,92700201,40000003,285,40000004,0,40000027,0
1908,107002,8,5,448,995,448,0,480000,40000003,75,0,92700201,40000003,360,40000004,0,40000027,0
1909,107002,9,5,504,1119,504,0,540000,40000003,90,0,92700201,40000003,450,40000004,0,40000027,0
1910,107002,10,6,560,1243,560,0,600000,40000003,150,0,92700202,40000003,600,40000004,0,40000027,0
1911,107002,11,6,617,1368,617,0,660000,40000004,30,0,92700202,40000003,600,40000004,30,40000027,0
1912,107002,12,6,673,1492,673,0,720000,40000004,30,0,92700202,40000003,600,40000004,60,40000027,0
1913,107002,13,6,729,1617,729,0,780000,40000004,45,0,92700202,40000003,600,40000004,105,40000027,0
1914,107002,14,6,785,1741,785,0,840000,40000004,45,0,92700202,40000003,600,40000004,150,40000027,0
1915,107002,15,7,841,1865,841,15,900000,40000004,60,0,92700202,40000003,600,40000004,210,40000027,0
1916,107002,16,7,897,1990,897,15,960000,40000004,75,0,92700202,40000003,600,40000004,285,40000027,0
1917,107002,17,7,953,2114,953,15,1020000,40000004,75,0,92700202,40000003,600,40000004,360,40000027,0
1918,107002,18,7,1009,2239,1009,15,1080000,40000004,90,0,92700202,40000003,600,40000004,450,40000027,0
1919,107002,19,7,1065,2363,1065,15,1140000,40000004,120,0,92700202,40000003,600,40000004,570,40000027,0
1920,107002,20,8,1121,2487,1121,15,1200000,40000004,150,0,92700203,40000003,600,40000004,720,40000027,0
1921,107002,21,8,1178,2612,1178,15,1260000,40000027,30,0,92700203,40000003,600,40000004,720,40000027,30
1922,107002,22,8,1234,2736,1234,15,1320000,40000027,60,0,92700203,40000003,600,40000004,720,40000027,90
1923,107002,23,8,1290,2860,1290,15,1380000,40000027,60,0,92700203,40000003,600,40000004,720,40000027,150
1924,107002,24,8,1346,2985,1346,15,1440000,40000027,60,0,92700203,40000003,600,40000004,720,40000027,210
1925,107002,25,9,1402,3109,1402,30,1500000,40000027,90,0,92700203,40000003,600,40000004,720,40000027,300
1926,107002,26,9,1458,3234,1458,30,1560000,40000027,90,0,92700203,40000003,600,40000004,720,40000027,390
1927,107002,27,9,1514,3358,1514,30,1620000,40000027,120,0,92700203,40000003,600,40000004,720,40000027,510
1928,107002,28,9,1570,3482,1570,30,1680000,40000027,120,0,92700203,40000003,600,40000004,720,40000027,630
1929,107002,29,9,1626,3607,1626,30,1740000,40000027,120,0,92700203,40000003,600,40000004,720,40000027,750
1930,107002,30,9,1682,3731,1682,30,1800000,40000027,150,0,92700204,40000003,600,40000004,720,40000027,900
1931,107002,31,9,1739,3856,1739,30,1860000,40000027,150,0,92700204,40000003,600,40000004,720,40000027,1050
1932,107002,32,9,1795,3980,1795,30,1920000,40000027,150,0,92700204,40000003,600,40000004,720,40000027,1200
1933,107002,33,9,1851,4104,1851,30,1980000,40000027,150,0,92700204,40000003,600,40000004,720,40000027,1350
1934,107002,34,9,1907,4229,1907,30,2040000,40000027,180,0,92700204,40000003,600,40000004,720,40000027,1530
1935,107002,35,9,1963,4353,1963,30,2100000,40000027,210,0,92700204,40000003,600,40000004,720,40000027,1740
1936,107002,36,9,2019,4478,2019,30,2160000,40000027,240,0,92700204,40000003,600,40000004,720,40000027,1980
1937,107002,37,9,2075,4602,2075,30,2220000,40000027,270,0,92700204,40000003,600,40000004,720,40000027,2250
1938,107002,38,9,2131,4726,2131,30,2280000,40000027,360,0,92700204,40000003,600,40000004,720,40000027,2610
1939,107002,39,9,2187,4851,2187,30,2340000,40000027,540,0,92700204,40000003,600,40000004,720,40000027,3150
1940,107002,40,9,2243,4975,2243,30,2400000,40000027,900,0,92700204,40000003,600,40000004,720,40000027,4050
1941,107003,1,4,80,0,68,0,60000,40000003,30,0,92700301,40000003,30,40000004,0,40000027,0
1942,107003,2,4,160,0,136,0,120000,40000003,30,0,92700301,40000003,60,40000004,0,40000027,0
1943,107003,3,4,241,0,204,0,180000,40000003,30,0,92700301,40000003,90,40000004,0,40000027,0
1944,107003,4,4,321,0,273,0,240000,40000003,30,0,92700301,40000003,120,40000004,0,40000027,0
1945,107003,5,5,402,150,341,0,300000,40000003,45,0,92700301,40000003,165,40000004,0,40000027,0
1946,107003,6,5,482,150,409,0,360000,40000003,60,0,92700301,40000003,225,40000004,0,40000027,0
1947,107003,7,5,563,150,478,0,420000,40000003,60,0,92700301,40000003,285,40000004,0,40000027,0
1948,107003,8,5,643,150,546,0,480000,40000003,75,0,92700301,40000003,360,40000004,0,40000027,0
1949,107003,9,5,724,150,614,0,540000,40000003,90,0,92700301,40000003,450,40000004,0,40000027,0
1950,107003,10,6,804,150,682,0,600000,40000003,150,0,92700302,40000003,600,40000004,0,40000027,0
1951,107003,11,6,885,150,751,0,660000,40000004,30,0,92700302,40000003,600,40000004,30,40000027,0
1952,107003,12,6,965,150,819,0,720000,40000004,30,0,92700302,40000003,600,40000004,60,40000027,0
1953,107003,13,6,1046,150,887,0,780000,40000004,45,0,92700302,40000003,600,40000004,105,40000027,0
1954,107003,14,6,1126,150,956,0,840000,40000004,45,0,92700302,40000003,600,40000004,150,40000027,0
1955,107003,15,7,1207,300,1024,0,900000,40000004,60,0,92700302,40000003,600,40000004,210,40000027,0
1956,107003,16,7,1287,300,1092,0,960000,40000004,75,0,92700302,40000003,600,40000004,285,40000027,0
1957,107003,17,7,1368,300,1160,0,1020000,40000004,75,0,92700302,40000003,600,40000004,360,40000027,0
1958,107003,18,7,1448,300,1229,0,1080000,40000004,90,0,92700302,40000003,600,40000004,450,40000027,0
1959,107003,19,7,1529,300,1297,0,1140000,40000004,120,0,92700302,40000003,600,40000004,570,40000027,0
1960,107003,20,8,1609,300,1365,0,1200000,40000004,150,0,92700303,40000003,600,40000004,720,40000027,0
1961,107003,21,8,1690,300,1434,0,1260000,40000027,30,0,92700303,40000003,600,40000004,720,40000027,30
1962,107003,22,8,1770,300,1502,0,1320000,40000027,60,0,92700303,40000003,600,40000004,720,40000027,90
1963,107003,23,8,1851,300,1570,0,1380000,40000027,60,0,92700303,40000003,600,40000004,720,40000027,150
1964,107003,24,8,1931,300,1639,0,1440000,40000027,60,0,92700303,40000003,600,40000004,720,40000027,210
1965,107003,25,9,2012,450,1707,0,1500000,40000027,90,0,92700303,40000003,600,40000004,720,40000027,300
1966,107003,26,9,2092,450,1775,0,1560000,40000027,90,0,92700303,40000003,600,40000004,720,40000027,390
1967,107003,27,9,2173,450,1843,0,1620000,40000027,120,0,92700303,40000003,600,40000004,720,40000027,510
1968,107003,28,9,2253,450,1912,0,1680000,40000027,120,0,92700303,40000003,600,40000004,720,40000027,630
1969,107003,29,9,2334,450,1980,0,1740000,40000027,120,0,92700303,40000003,600,40000004,720,40000027,750
1970,107003,30,9,2414,450,2048,0,1800000,40000027,150,0,92700304,40000003,600,40000004,720,40000027,900
