monsterid,name,level,camp,type,heroattackcycle,soldier,soldierattackcycle,cablerange,ragevalue,heromodel,soldiermodel,herobuff,awakenlevel,killanger,heromodelsize,soldiermodelsize,soldiersnumber,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10
9074305,黑羽之箭,61,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,3834900,7,28395,8,4036,9,41455,10,9109,29,51830,30,1216,0,0
9074306,爆裂队长,61,3,1,1005,52010102,1005,15000,800,1005,52010102,0,0,200,130,60,70,11,20000,12,90,6,3834900,7,28395,8,4036,9,41455,10,9109,29,51830,30,1216,0,0
9074401,雷霆之王,62,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,4901550,7,35390,8,5159,9,51808,10,11617,29,67583,30,1555,0,0
9074402,恶魔猎人,62,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,5675460,7,35635,8,8599,9,51545,10,19362,29,67057,30,2592,0,0
9074403,元素之女,62,1,1,4010,52010103,4010,15000,800,4010,52010103,0,0,200,130,60,70,11,20000,12,90,6,4901550,7,35390,8,5159,9,51808,10,11617,29,67583,30,1555,0,0
9074404,收割者,62,2,1,1006,52010103,1006,15000,800,1006,52010103,0,0,200,130,60,70,11,20000,12,90,6,6965325,7,35390,8,10319,9,51369,10,23235,29,66706,30,3111,0,0
9074405,唤魂妖姬,62,6,1,1008,52010103,1008,15000,600,1008,52010103,0,0,200,130,60,70,11,20000,12,90,6,4901550,7,35390,8,5159,9,51808,10,11617,29,67583,30,1555,0,0
9074501,荒漠可汗,63,5,1,2005,52010101,2005,15000,800,2005,52010101,0,0,200,130,60,70,11,20000,12,90,6,9493800,7,40026,8,14384,9,57779,10,16621,29,73230,30,4906,0,0
9074502,雷霆之王,63,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9074503,魅魔女王,63,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9074504,原力法师,63,1,1,2009,52010103,2009,15000,800,2009,52010103,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9074505,风暴之眼,63,1,1,2008,52010103,2008,15000,800,2008,52010103,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9074601,斯卡尔,64,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,31741800,7,41306,8,14428,9,58877,10,16722,29,74981,30,4918,0,0
9074602,猩红之王,64,1,1,4007,52010101,4007,15000,800,4007,52010101,0,0,200,130,60,70,11,20000,12,90,6,8224050,7,40031,8,8656,9,58422,10,10033,29,74070,30,2950,0,0
9074603,复仇天使,64,1,1,1003,52010103,1003,15000,800,1003,52010103,0,0,200,130,60,70,11,20000,12,90,6,11686800,7,40031,8,17313,9,57966,10,20067,29,73159,30,5901,0,0
9074604,破誓者,64,1,1,1004,52010103,1004,15000,800,1004,52010103,0,0,200,130,60,70,11,20000,12,90,6,8224050,7,40031,8,8656,9,58422,10,10033,29,74070,30,2950,0,0
9074605,冰晶之心,64,1,1,4011,52010103,4011,15000,800,4011,52010103,0,0,200,130,60,70,11,20000,12,90,6,8224050,7,40031,8,8656,9,58422,10,10033,29,74070,30,2950,0,0
9074606,教廷圣女,64,1,1,2011,52010103,2011,15000,800,2011,52010103,0,0,200,130,60,70,11,20000,12,90,6,8224050,7,40031,8,8656,9,58422,10,10033,29,74070,30,2950,0,0
9015101,步兵,45,1,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,617800,7,5782,8,1123,9,6361,10,3203,29,4921,30,144,0,0
9015201,弩手,46,1,1,110210,52010102,1102,15000,0,1102,52010102,0,0,200,100,60,70,11,20000,12,90,6,333150,7,6015,8,459,9,6650,10,1305,29,5222,30,60,0,0
9015301,阿克曼尼,47,1,2,5001,52010102,5001,25000,800,5001,52010102,0,0,200,200,60,0,11,20000,12,90,6,3453400,7,8610,8,1569,9,9075,10,4581,29,7681,30,161,0,0
9015302,灵界大帝,47,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,1271475,7,8391,8,1883,9,8918,10,5497,29,7368,30,193,0,0
9015303,刀魂,47,1,1,3005,52010101,3005,15000,800,3005,52010101,0,0,200,130,60,70,11,20000,12,90,6,1036020,7,8434,8,1569,9,8949,10,4581,29,7430,30,161,0,0
9015304,夺灵者,47,1,1,3009,52010103,3009,15000,800,3009,52010103,0,0,200,130,60,70,11,20000,12,90,6,1271475,7,8391,8,1883,9,8918,10,5497,29,7368,30,193,0,0
9015305,元素之女,47,1,1,4010,52010103,4010,15000,800,4010,52010103,0,0,200,130,60,70,11,20000,12,90,6,894750,7,8391,8,941,9,8996,10,2748,29,7524,30,96,0,0
9015306,仙林女神,47,4,1,4008,52010103,4008,15000,800,4008,52010103,0,0,200,130,60,70,11,20000,12,90,6,894750,7,8391,8,941,9,8996,10,2748,29,7524,30,96,0,0
9015401,法师,48,1,1,110310,52010103,1103,15000,0,1103,52010103,0,0,200,100,60,70,11,20000,12,90,6,623125,7,11246,8,859,9,11983,10,2491,29,9586,30,94,0,0
9015501,十字军,49,1,1,110410,52010104,1104,15000,0,1104,52010104,0,0,200,100,60,70,11,20000,12,90,6,1231400,7,11825,8,2238,9,12889,10,6443,29,10364,30,264,0,0
9015601,阿克曼尼,50,1,2,5001,52010102,5001,25000,800,5001,52010102,0,0,200,200,60,0,11,20000,12,90,6,4995400,7,12395,8,2270,9,13438,10,6520,29,11127,30,273,0,0
9015602,灵界大帝,50,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,1839225,7,12089,8,2724,9,13220,10,7824,29,10690,30,328,0,0
9015603,刀魂,50,1,1,3005,52010101,3005,15000,800,3005,52010101,0,0,200,130,60,70,11,20000,12,90,6,1498620,7,12150,8,2270,9,13263,10,6520,29,10777,30,273,0,0
9015604,荒漠可汗,50,5,1,2005,52010101,2005,15000,800,2005,52010101,0,0,200,130,60,70,11,20000,12,90,6,1498620,7,12150,8,2270,9,13263,10,6520,29,10777,30,273,0,0
9015605,夺灵者,50,1,1,3009,52010103,3009,15000,800,3009,52010103,0,0,200,130,60,70,11,20000,12,90,6,1839225,7,12089,8,2724,9,13220,10,7824,29,10690,30,328,0,0
9015606,魅魔女王,50,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,1294250,7,12089,8,1362,9,13329,10,3912,29,10908,30,164,0,0
9025101,骷髅战士,49,2,1,210110,52020101,2101,15000,0,2101,52020101,0,0,200,100,60,70,11,20000,12,90,6,1231400,7,11825,8,2238,9,12889,10,6443,29,10364,30,264,0,0
9025201,骸骨弓手,50,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,658475,7,12150,8,908,9,13263,10,2608,29,10777,30,109,0,0
9025301,格里芬,51,1,2,5002,52010102,5002,25000,800,5002,52010102,0,0,200,200,60,0,11,20000,12,90,6,5093400,7,12710,8,2315,9,13883,10,6627,29,11529,30,286,0,0
9025302,恶魔猎人,51,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,1528020,7,12463,8,2315,9,13706,10,6627,29,11175,30,286,0,0
9025303,刀魂,51,1,1,3005,52010101,3005,15000,800,3005,52010101,0,0,200,130,60,70,11,20000,12,90,6,1528020,7,12463,8,2315,9,13706,10,6627,29,11175,30,286,0,0
9025304,火焰领主,51,1,1,3001,52010101,3001,15000,800,3001,52010101,0,0,200,130,60,70,11,20000,12,90,6,1528020,7,12463,8,2315,9,13706,10,6627,29,11175,30,286,0,0
9025305,烈火精灵,51,1,1,3011,52010103,3011,15000,800,3011,52010103,0,0,200,130,60,70,11,20000,12,90,6,1319650,7,12401,8,1389,9,13773,10,3976,29,11308,30,172,0,0
9025306,元素之女,51,1,1,4010,52010103,4010,15000,800,4010,52010103,0,0,200,130,60,70,11,20000,12,90,6,1319650,7,12401,8,1389,9,13773,10,3976,29,11308,30,172,0,0
9025401,幽魂,52,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,680850,7,12673,8,939,9,14005,10,2682,29,11426,30,118,0,0
9025501,吸血鬼,53,2,1,210410,52020104,2104,15000,0,2104,52020104,0,0,200,100,60,70,11,20000,12,90,6,1698700,7,13025,8,3088,9,18887,10,6919,29,22335,30,931,0,0
9025601,格里芬,54,1,2,5002,52010102,5002,25000,800,5002,52010102,0,0,200,200,60,0,11,20000,12,90,6,8716600,7,16969,8,3962,9,24187,10,8873,29,30511,30,1195,0,0
9025602,刀魂,54,1,1,3005,52010101,3005,15000,800,3005,52010101,0,0,200,130,60,70,11,20000,12,90,6,2614980,7,16529,8,3962,9,23872,10,8873,29,29882,30,1195,0,0
9025603,碎颅者,54,1,1,4004,52010101,4004,15000,800,4004,52010101,0,0,200,130,60,70,11,20000,12,90,6,3209325,7,16419,8,4754,9,23794,10,10648,29,29725,30,1434,0,0
9025604,熔岩斗士,54,1,1,2010,52010101,2010,15000,800,2010,52010101,0,0,200,130,60,70,11,20000,12,90,6,2614980,7,16529,8,3962,9,23872,10,8873,29,29882,30,1195,0,0
9025605,北岭之弓,54,1,1,3012,52010102,3012,15000,800,3012,52010102,0,0,200,130,60,70,11,20000,12,90,6,2258400,7,16419,8,2377,9,23990,10,5324,29,30118,30,717,0,0
9025606,黑羽之箭,54,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,2258400,7,16419,8,2377,9,23990,10,5324,29,30118,30,717,0,0
9035101,堡垒战士,58,3,1,310110,52030102,3101,15000,0,3101,52030102,0,0,200,100,60,70,11,20000,12,90,6,3264100,7,25017,8,5934,9,36327,10,13393,29,44499,30,1789,0,0
9035201,火枪手,59,3,1,310210,52030101,3102,15000,0,3102,52030101,0,0,200,100,60,70,11,20000,12,90,6,1927375,7,28082,8,2658,9,40548,10,5994,29,50865,30,801,0,0
9035301,曼提柯尔,60,1,2,5003,52010102,5003,25000,800,5003,52010102,0,0,200,200,60,0,11,20000,12,90,6,14711800,7,29074,8,6687,9,41432,10,15084,29,52206,30,2015,0,0
9035302,星界猎人,60,1,1,4001,52010101,4001,15000,800,4001,52010101,0,0,200,130,60,70,11,20000,12,90,6,4413540,7,28332,8,6687,9,40902,10,15084,29,51147,30,2015,0,0
9035303,女伯爵,60,6,1,4009,52010102,4009,15000,800,4009,52010102,0,0,200,130,60,70,11,20000,12,90,6,3811700,7,28147,8,4012,9,41101,10,9050,29,51544,30,1209,0,0
9035304,烈火精灵,60,1,1,3011,52010103,3011,15000,800,3011,52010103,0,0,200,130,60,70,11,20000,12,90,6,3811700,7,28147,8,4012,9,41101,10,9050,29,51544,30,1209,0,0
9035305,凤凰之心,60,1,1,3004,52010103,3004,15000,800,3004,52010103,0,0,200,130,60,70,11,20000,12,90,6,3811700,7,28147,8,4012,9,41101,10,9050,29,51544,30,1209,0,0
9035306,收割者,60,2,1,1006,52010103,1006,15000,800,1006,52010103,0,0,200,130,60,70,11,20000,12,90,6,5416650,7,28147,8,8024,9,40770,10,18101,29,50882,30,2418,0,0
9035401,战熊,61,3,1,310310,52030103,3103,15000,0,3103,52030103,0,0,200,100,60,70,11,20000,12,90,6,3700350,7,28209,8,6727,9,40990,10,15182,29,50900,30,2027,0,0
9035501,地神像,62,3,1,310410,52030104,3104,15000,0,3104,52030104,0,0,200,100,60,70,11,20000,12,90,6,2493775,7,35635,8,3439,9,51545,10,7745,29,67057,30,1037,0,0
9035601,曼提柯尔,63,1,2,5003,52010102,5003,25000,800,5003,52010102,0,0,200,200,60,0,11,20000,12,90,6,31646000,7,41043,8,14384,9,58506,10,16621,29,74683,30,4906,0,0
9035602,荒漠可汗,63,5,1,2005,52010101,2005,15000,800,2005,52010101,0,0,200,130,60,70,11,20000,12,90,6,9493800,7,40026,8,14384,9,57779,10,16621,29,73230,30,4906,0,0
9035603,灵界大帝,63,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,11651475,7,39772,8,17261,9,57598,10,19945,29,72867,30,5887,0,0
9035604,魅魔女王,63,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9035605,烈火精灵,63,1,1,3011,52010103,3011,15000,800,3011,52010103,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9035606,部族贤者,63,5,1,3006,52010103,3006,15000,800,3006,52010103,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9045101,近卫军,61,1,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,4359660,7,28395,8,8073,9,41122,10,18218,29,51165,30,2433,0,0
9045201,神射手,62,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,3676162,7,35881,8,5159,9,51720,10,11617,29,67407,30,1555,0,0
9045301,客迈拉,63,1,2,5004,52010102,5004,25000,800,5004,52010102,0,0,200,200,60,0,11,20000,12,90,6,31646000,7,41043,8,14384,9,58506,10,16621,29,74683,30,4906,0,0
9045302,灵界大帝,63,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,11651475,7,39772,8,17261,9,57598,10,19945,29,72867,30,5887,0,0
9045303,仲裁官,63,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,11651475,7,39772,8,17261,9,57598,10,19945,29,72867,30,5887,0,0
9045304,烈火精灵,63,1,1,3011,52010103,3011,15000,800,3011,52010103,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9045305,混沌法师,63,1,1,4006,52010103,4006,15000,800,4006,52010103,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9045306,风暴之眼,63,1,1,2008,52010103,2008,15000,800,2008,52010103,0,0,200,130,60,70,11,20000,12,90,6,8199200,7,39772,8,8630,9,58052,10,9972,29,73775,30,2943,0,0
9045401,大法师,64,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,6168037,7,40541,8,8656,9,58331,10,10033,29,73888,30,2950,0,0
9045501,圣堂武士,65,1,1,110411,52010204,1104,15000,0,1104,52010204,0,0,200,100,60,70,11,20000,12,90,6,9377760,7,40293,8,17366,9,58338,10,20189,29,73453,30,5916,0,0
9045601,客迈拉,66,1,2,5004,52010102,5004,25000,800,5004,52010102,0,0,200,200,60,0,11,20000,12,90,6,42051400,7,51691,8,19114,9,73769,10,21072,29,97526,30,6551,0,0
9045602,仲裁官,66,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,15482550,7,49998,8,22937,9,72559,10,25287,29,95107,30,7862,0,0
9045603,女伯爵,66,6,1,4009,52010102,4009,15000,800,4009,52010102,0,0,200,130,60,70,11,20000,12,90,6,10895150,7,49998,8,11468,9,73164,10,12643,29,96317,30,3931,0,0
9045604,风暴之眼,66,1,1,2008,52010103,2008,15000,800,2008,52010103,0,0,200,130,60,70,11,20000,12,90,6,10895150,7,49998,8,11468,9,73164,10,12643,29,96317,30,3931,0,0
9045605,灾祸使者,66,6,1,1007,52010103,1007,15000,800,1007,52010103,0,0,200,130,60,70,11,20000,12,90,6,10895150,7,49998,8,11468,9,73164,10,12643,29,96317,30,3931,0,0
9045606,部族贤者,66,5,1,3006,52010103,3006,15000,800,3006,52010103,0,0,200,130,60,70,11,20000,12,90,6,10895150,7,49998,8,11468,9,73164,10,12643,29,96317,30,3931,0,0
9055101,骷髅勇士,62,2,1,210111,52020201,2101,15000,0,2101,52020201,0,0,200,100,60,70,11,20000,12,90,6,5572260,7,35390,8,10319,9,51369,10,23235,29,66706,30,3111,0,0
9055201,骸骨猎手,63,2,1,210211,52020202,2102,15000,0,2102,52020202,0,0,200,100,60,70,11,20000,12,90,6,6149400,7,40280,8,8630,9,57961,10,9972,29,73593,30,2943,0,0
9055301,阿特拉斯,64,1,2,5005,52010102,5005,25000,800,5005,52010102,0,0,200,200,60,0,11,20000,12,90,6,31741800,7,41306,8,14428,9,58877,10,16722,29,74981,30,4918,0,0
9055302,灵翼刺客,64,4,1,1010,52010101,1010,15000,800,1010,52010101,0,0,200,130,60,70,11,20000,12,90,6,9522540,7,40286,8,14428,9,58148,10,16722,29,73523,30,4918,0,0
9055303,星界猎人,64,1,1,4001,52010101,4001,15000,800,4001,52010101,0,0,200,130,60,70,11,20000,12,90,6,9522540,7,40286,8,14428,9,58148,10,16722,29,73523,30,4918,0,0
9055304,仙林女神,64,4,1,4008,52010103,4008,15000,800,4008,52010103,0,0,200,130,60,70,11,20000,12,90,6,8224050,7,40031,8,8656,9,58422,10,10033,29,74070,30,2950,0,0
9055305,部族贤者,64,5,1,3006,52010103,3006,15000,800,3006,52010103,0,0,200,130,60,70,11,20000,12,90,6,8224050,7,40031,8,8656,9,58422,10,10033,29,74070,30,2950,0,0
9055306,女伯爵,64,6,1,4009,52010102,4009,15000,800,4009,52010102,0,0,200,130,60,70,11,20000,12,90,6,8224050,7,40031,8,8656,9,58422,10,10033,29,74070,30,2950,0,0
9055401,恶灵,65,2,1,210300,52020203,2103,15000,0,2103,52020203,0,0,200,100,60,70,11,20000,12,90,6,6186712,7,40804,8,8683,9,58703,10,10094,29,74184,30,2958,0,0
9055501,吸血男爵,66,2,1,210411,52020204,2104,15000,0,2104,52020204,0,0,200,100,60,70,11,20000,12,90,6,12386040,7,49998,8,22937,9,72559,10,25287,29,95107,30,7862,0,0
9055601,阿特拉斯,67,1,2,5005,52010102,5005,25000,800,5005,52010102,0,0,200,200,60,0,11,20000,12,90,6,42150800,7,51962,8,19159,9,74151,10,21176,29,97831,30,6564,0,0
9055602,星界猎人,67,1,1,4001,52010101,4001,15000,800,4001,52010101,0,0,200,130,60,70,11,20000,12,90,6,12645240,7,50604,8,19159,9,73182,10,21176,29,95892,30,6564,0,0
9055603,雷霆之王,67,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,10920900,7,50265,8,11495,9,73545,10,12705,29,96619,30,3938,0,0
9055604,海洋之狼,67,1,1,1001,52010101,1001,15000,800,1001,52010101,0,0,200,130,60,70,11,20000,12,90,6,12645240,7,50604,8,19159,9,73182,10,21176,29,95892,30,6564,0,0
9055605,风暴之眼,67,1,1,2008,52010103,2008,15000,800,2008,52010103,0,0,200,130,60,70,11,20000,12,90,6,10920900,7,50265,8,11495,9,73545,10,12705,29,96619,30,3938,0,0
9055606,魅魔女王,67,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,10920900,7,50265,8,11495,9,73545,10,12705,29,96619,30,3938,0,0
9065101,堡垒卫士,63,3,1,310111,52030202,3101,15000,0,3101,52030202,0,0,200,100,60,70,11,20000,12,90,6,9321180,7,39772,8,17261,9,57598,10,19945,29,72867,30,5887,0,0
9065201,狙击手,64,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,6168037,7,40541,8,8656,9,58331,10,10033,29,73888,30,2950,0,0
9065301,海德拉,65,1,2,5006,52010102,5006,25000,800,5006,52010102,0,0,200,200,60,0,11,20000,12,90,6,31838200,7,41572,8,14471,9,59251,10,16824,29,75280,30,4930,0,0
9065302,灵界大帝,65,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,11722200,7,40293,8,17366,9,58338,10,20189,29,73453,30,5916,0,0
9065303,女伯爵,65,6,1,4009,52010102,4009,15000,800,4009,52010102,0,0,200,130,60,70,11,20000,12,90,6,8248950,7,40293,8,8683,9,58795,10,10094,29,74367,30,2958,0,0
9065304,原力法师,65,1,1,2009,52010103,2009,15000,800,2009,52010103,0,0,200,130,60,70,11,20000,12,90,6,8248950,7,40293,8,8683,9,58795,10,10094,29,74367,30,2958,0,0
9065305,通灵师,65,6,1,2003,52010103,2003,15000,800,2003,52010103,0,0,200,130,60,70,11,20000,12,90,6,8248950,7,40293,8,8683,9,58795,10,10094,29,74367,30,2958,0,0
9065306,仙林女神,65,4,1,4008,52010103,4008,15000,800,4008,52010103,0,0,200,130,60,70,11,20000,12,90,6,8248950,7,40293,8,8683,9,58795,10,10094,29,74367,30,2958,0,0
9065401,精锐战熊,66,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,12386040,7,49998,8,22937,9,72559,10,25287,29,95107,30,7862,0,0
9065501,地神兵,67,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
9065601,海德拉,68,1,2,5006,52010102,5006,25000,800,5006,52010102,0,0,200,200,60,0,11,20000,12,90,6,42400600,7,52819,8,19273,9,75362,10,21443,29,98970,30,6596,0,0
9065602,雷霆之王,68,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,10985650,7,51112,8,11563,9,74753,10,12866,29,97751,30,3958,0,0
9065603,恶魔猎人,68,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,12720180,7,51453,8,19273,9,74387,10,21443,29,97019,30,6596,0,0
9065604,原力法师,68,1,1,2009,52010103,2009,15000,800,2009,52010103,0,0,200,130,60,70,11,20000,12,90,6,10985650,7,51112,8,11563,9,74753,10,12866,29,97751,30,3958,0,0
9065605,唤魂妖姬,68,6,1,1008,52010103,1008,15000,600,1008,52010103,0,0,200,130,60,70,11,20000,12,90,6,10985650,7,51112,8,11563,9,74753,10,12866,29,97751,30,3958,0,0
9065606,通灵师,68,6,1,2003,52010103,2003,15000,800,2003,52010103,0,0,200,130,60,70,11,20000,12,90,6,10985650,7,51112,8,11563,9,74753,10,12866,29,97751,30,3958,0,0
9075101,灵翼刺客,64,4,1,1010,52010101,1010,15000,800,1010,52010101,0,0,200,130,60,70,11,20000,12,90,6,9522540,7,40286,8,14428,9,58148,10,16722,29,73523,30,4918,0,0
9075102,星界猎人,64,1,1,4001,52010101,4001,15000,800,4001,52010101,0,0,200,130,60,70,11,20000,12,90,6,9522540,7,40286,8,14428,9,58148,10,16722,29,73523,30,4918,0,0
9075103,海洋之狼,64,1,1,1001,52010101,1001,15000,800,1001,52010101,0,0,200,130,60,70,11,20000,12,90,6,9522540,7,40286,8,14428,9,58148,10,16722,29,73523,30,4918,0,0
9075104,爆裂队长,64,3,1,1005,52010102,1005,15000,800,1005,52010102,0,0,200,130,60,70,11,20000,12,90,6,8224050,7,40031,8,8656,9,58422,10,10033,29,74070,30,2950,0,0
9075105,仙林女神,64,4,1,4008,52010103,4008,15000,800,4008,52010103,0,0,200,130,60,70,11,20000,12,90,6,8224050,7,40031,8,8656,9,58422,10,10033,29,74070,30,2950,0,0
9075201,灵界大帝,65,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,11722200,7,40293,8,17366,9,58338,10,20189,29,73453,30,5916,0,0
9075202,仲裁官,65,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,11722200,7,40293,8,17366,9,58338,10,20189,29,73453,30,5916,0,0
9075203,烈火精灵,65,1,1,3011,52010103,3011,15000,800,3011,52010103,0,0,200,130,60,70,11,20000,12,90,6,8248950,7,40293,8,8683,9,58795,10,10094,29,74367,30,2958,0,0
9075204,混沌法师,65,1,1,4006,52010103,4006,15000,800,4006,52010103,0,0,200,130,60,70,11,20000,12,90,6,8248950,7,40293,8,8683,9,58795,10,10094,29,74367,30,2958,0,0
9075205,风暴之眼,65,1,1,2008,52010103,2008,15000,800,2008,52010103,0,0,200,130,60,70,11,20000,12,90,6,8248950,7,40293,8,8683,9,58795,10,10094,29,74367,30,2958,0,0
9075301,斯卡尔,66,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,42051400,7,51691,8,19114,9,73769,10,21072,29,97526,30,6551,0,0
9075302,猩红之王,66,1,1,4007,52010101,4007,15000,800,4007,52010101,0,0,200,130,60,70,11,20000,12,90,6,10895150,7,49998,8,11468,9,73164,10,12643,29,96317,30,3931,0,0
9075303,恶魔猎人,66,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,12615420,7,50336,8,19114,9,72801,10,21072,29,95591,30,6551,0,0
9075304,北岭之弓,66,1,1,3012,52010102,3012,15000,800,3012,52010102,0,0,200,130,60,70,11,20000,12,90,6,10895150,7,49998,8,11468,9,73164,10,12643,29,96317,30,3931,0,0
9075305,黑羽之箭,66,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,10895150,7,49998,8,11468,9,73164,10,12643,29,96317,30,3931,0,0
9075306,爆裂队长,66,3,1,1005,52010102,1005,15000,800,1005,52010102,0,0,200,130,60,70,11,20000,12,90,6,10895150,7,49998,8,11468,9,73164,10,12643,29,96317,30,3931,0,0
9075401,雷霆之王,67,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,10920900,7,50265,8,11495,9,73545,10,12705,29,96619,30,3938,0,0
9075402,恶魔猎人,67,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,12645240,7,50604,8,19159,9,73182,10,21176,29,95892,30,6564,0,0
9075403,元素之女,67,1,1,4010,52010103,4010,15000,800,4010,52010103,0,0,200,130,60,70,11,20000,12,90,6,10920900,7,50265,8,11495,9,73545,10,12705,29,96619,30,3938,0,0
9075404,收割者,67,2,1,1006,52010103,1006,15000,800,1006,52010103,0,0,200,130,60,70,11,20000,12,90,6,15519150,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
9075405,唤魂妖姬,67,6,1,1008,52010103,1008,15000,600,1008,52010103,0,0,200,130,60,70,11,20000,12,90,6,10920900,7,50265,8,11495,9,73545,10,12705,29,96619,30,3938,0,0
