skillid,heroname,staropen,learnlv,maxlv,skillname,type,skilldescription,skillvaluetype1,skillcount1,skilladdvalue1,skillvaluetype2,skillcount2,skilladdvalue2,skillvaluetype3,skillcount3,skilladdvalue3,skillvaluetype4,skillcount4,skilladdvalue4,skilltype,attackbefore,attackafter,skillrange,skillscope,skillscope2,skillobject,skillenergy,bufftype1,buffpro1,buffproadd1,bufftype2,buffpro2,buffproadd2,bufftype3,buffpro3,buffproadd3,luaname,skillicon,cd,blacktime,lighteffect,storageeffect,storageturn,tipsdescription,lvupword,tips1,lvup1,tips2,lvup2,fightingnum,awaken1,awakennum1,awaken2,awakennum2,arenaeffect,qualityopen,skillformation,skillimmune,skilltarget,targetnum,skillmode,skillenergy1,skillmax,skillapplication,skillatkpattern,sound,showpanel
913104,免伤(盾兵),1,1,0,藤甲,被动天赋加成,被动3：减少来自骑兵的伤害，近战防御+100,8,100,100,0,0,0,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913101,913104,0,0,0,0,0,被动：减少来自骑兵的%.0f％伤害F被动：近战防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913105,免伤(盾兵),1,1,0,救主,被动天赋加成,被动4：近战伤害减免，近战防御+100,23,100,100,8,100,100,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913101,913105,0,0,0,0,0,被动：近战伤害减免%.0f％F被动：近战防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913106,免伤(盾兵),1,1,0,铁铠,被动天赋加成,被动5：远程伤害减免，远程防御+100,24,100,100,10,100,100,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913101,913106,0,0,0,0,0,被动：远程伤害减免%.0f％F被动：远程防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913107,免伤(盾兵),1,1,0,死战,被动触发技能,被动6：免伤的回复效果增加,0,0,2000,0,0,0,0,0,0,0,0,0,2,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913101,913107,0,0,0,0,0,被动：免伤的回复效果增加%.0f％,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913201,突刺(枪兵),1,1,0,突刺,近战技能,突刺：普通攻击时有10%对目标连击2次(造成2次伤害）,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,500,1300,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913201,913202,0,0,0,0,0,突刺：普通攻击有10％对目标连击,0,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913202,突刺(枪兵),1,1,0,血战,被动天赋加成,被动1：伤害提升，近战攻击+100,31,200,200,7,100,100,0,0,0,0,0,0,1,300,500,1300,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913201,913202,0,0,0,0,0,被动：伤害提升%.0f％F被动：近战攻击提高%.0f点,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913203,突刺(枪兵),1,1,0,巨力,被动天赋加成,被动2：突刺几率提升，近战攻击+200,7,100,100,7,100,100,0,0,0,0,0,0,1,300,500,1300,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913201,913203,0,0,0,0,0,被动：突刺几率提升%.0f％F被动：近战攻击提高%.0f点,0,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913204,突刺(枪兵),1,1,0,气魄,被动天赋加成,被动3：对骑兵造成的伤害增加，近战攻击+100,7,100,100,0,0,0,0,0,0,0,0,0,1,300,500,1300,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913201,913204,0,0,0,0,0,被动：对骑兵造成的伤害增加%.0f％F被动：近战攻击提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913205,突刺(枪兵),1,1,0,围剿,被动天赋加成,被动4：近战伤害减免，近战防御+100,23,100,100,8,100,100,0,0,0,0,0,0,1,300,500,1300,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913201,913205,0,0,0,0,0,被动：近战伤害减免%.0f％F被动：近战防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913206,突刺(枪兵),1,1,0,奔袭,被动天赋加成,被动5：远程伤害减免，远程防御+100,24,100,100,10,100,100,0,0,0,0,0,0,1,300,500,1300,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913201,913206,0,0,0,0,0,被动：远程伤害减免%.0f％F被动：远程防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913207,突刺(枪兵),1,1,0,怒吼,被动触发技能,被动6：突刺有几率造成3次伤害,0,300,300,0,0,0,0,0,0,0,0,0,2,300,500,1300,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913201,913207,0,0,0,0,0,被动：突刺有%.0f％造成3次伤害,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921101,乱射(弩兵),1,1,0,乱射,远程技能,乱射：普通攻击时2%攻击额外1个随机单位,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,500,1300,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921101,921102,0,0,0,0,0,乱射：普通攻击2％攻击额外1个随机单位,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921102,乱射(弩兵),1,1,0,群射,被动天赋加成,被动1：闪避提升，兵力+600,14,100,100,6,600,600,0,0,0,0,0,0,1,300,500,1300,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921101,921102,0,0,0,0,0,被动：闪避提升%.0f％F被动：兵力提高%.0f点,0,0,1,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921103,乱射(弩兵),1,1,0,连射,被动天赋加成,被动2：乱射几率提升，兵力+1200,6,100,100,6,1100,1100,0,0,0,0,0,0,1,300,500,1300,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921101,921103,0,0,0,0,0,被动：乱射几率提升%.0f％F被动：兵力提高%.0f点,0,0,1,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921104,乱射(弩兵),1,1,0,狂速,被动天赋加成,被动3：减少来自步兵的伤害，远程防御+100,10,100,100,0,0,0,0,0,0,0,0,0,1,300,500,1300,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921101,921104,0,0,0,0,0,被动：减少来自步兵的%.0f％伤害F被动：远程防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921105,乱射(弩兵),1,1,0,阵型,被动天赋加成,被动4：近战伤害减免，近战防御+100,23,100,100,8,100,100,0,0,0,0,0,0,1,300,500,1300,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921101,921105,0,0,0,0,0,被动：近战伤害减免%.0f％F被动：近战防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921106,乱射(弩兵),1,1,0,疾行,被动天赋加成,被动5：远程伤害减免，远程防御+100,24,100,100,10,100,100,0,0,0,0,0,0,1,300,500,1300,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921101,921106,0,0,0,0,0,被动：远程伤害减免%.0f％F被动：远程防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921107,乱射(弩兵),1,1,0,共鸣,被动触发技能,被动6：乱射几率攻击额外3个单位,0,400,400,0,0,0,0,0,0,0,0,0,2,300,500,1300,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921101,921107,0,0,0,0,0,被动：乱射有%.0f％攻击额外3个单位,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921201,火矢(弓兵),1,1,0,火矢,远程技能,重箭：普通攻击时，2%造成（200+远程伤害*0.2）的固定伤害，且晕眩0.5秒,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,500,2500,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921201,921202,0,0,0,0,0,重箭：普通攻击时，2％造成（200+远程伤害*0.2）的神圣伤害，并且晕眩目标0.5秒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921202,火矢(弓兵),1,1,0,灼烧,被动天赋加成,被动1：命中提升，远程攻击+100,13,200,200,9,100,100,0,0,0,0,0,0,1,300,500,2500,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921201,921202,0,0,0,0,0,被动：命中提升%.0f％F被动：远程攻击提高%.0f点,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921203,火矢(弓兵),1,1,0,火油,被动天赋加成,被动2：重箭几率提升，远程攻击+200,9,100,100,9,100,100,0,0,0,0,0,0,1,300,500,2500,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921201,921203,0,0,0,0,0,被动：火矢几率提升%.0f％F被动：远程攻击提高%.0f点,0,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921204,火矢(弓兵),1,1,0,火箭,被动天赋加成,被动3：对步兵造成的伤害增加，远程攻击+100,9,100,100,0,0,0,0,0,0,0,0,0,1,300,500,2500,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921201,921204,0,0,0,0,0,被动：对步兵造成的伤害增加%.0f％F被动：远程攻击提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921205,火矢(弓兵),1,1,0,连赢,被动天赋加成,被动4：近战伤害减免，近战防御+100,23,100,100,8,100,100,0,0,0,0,0,0,1,300,500,2500,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921201,921205,0,0,0,0,0,被动：近战伤害减免%.0f％F被动：近战防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921206,火矢(弓兵),1,1,0,乱射,被动天赋加成,被动5：远程伤害减免，远程防御+100,24,100,100,10,100,100,0,0,0,0,0,0,1,300,500,2500,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921201,921206,0,0,0,0,0,被动：远程伤害减免%.0f％F被动：远程防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921207,火矢(弓兵),1,1,0,炎箭,被动触发技能,被动6：重箭有几率造成3倍神圣伤害,0,400,400,0,0,0,0,0,0,0,0,0,2,300,500,2500,10000,0,1,100,0,0,0,0,0,0,0,0,0,z921201,921207,0,0,0,0,0,被动：火矢有%.0f％几率造成3倍固定伤害,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922201,游骑(弓骑),1,1,0,游骑,远程技能,游骑：普通攻击暴击时，有10%几率暴击伤害提升100%,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,500,2500,10000,0,1,200,0,0,0,0,0,0,0,0,0,z922201,922202,0,0,0,0,0,"游骑：普通攻击暴击时有10％几率触发,暴击的伤害提升100％",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922202,游骑(弓骑),1,1,0,游击,被动天赋加成,被动1：暴击提升，远程攻击+100,17,150,150,9,100,100,0,0,0,0,0,0,1,300,500,2500,10000,0,1,200,0,0,0,0,0,0,0,0,0,z922201,922202,0,0,0,0,0,被动：暴击提升%.1f％F被动：远程攻击提高%.0f点,0,0,1.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922203,游骑(弓骑),1,1,0,统一,被动天赋加成,被动2：游骑几率提升，远程攻击+200,9,150,150,9,50,50,0,0,0,0,0,0,1,300,500,2500,10000,0,1,200,0,0,0,0,0,0,0,0,0,z922201,922203,0,0,0,0,0,被动：游骑几率提升%.1f％F被动：远程攻击提高%.0f点,0,0,1.5,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922204,游骑(弓骑),1,1,0,高昂,被动天赋加成,被动3：对弓兵造成的伤害增加，远程攻击+100,9,100,100,0,0,0,0,0,0,0,0,0,1,300,500,2500,10000,0,1,200,0,0,0,0,0,0,0,0,0,z922201,922204,0,0,0,0,0,被动：对弓兵造成的伤害增加%.0f％F被动：远程攻击提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922205,游骑(弓骑),1,1,0,奋战,被动天赋加成,被动4：近战伤害减免，近战防御+100,23,100,100,8,100,100,0,0,0,0,0,0,1,300,500,2500,10000,0,1,200,0,0,0,0,0,0,0,0,0,z922201,922205,0,0,0,0,0,被动：近战伤害减免%.0f％F被动：近战防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922206,游骑(弓骑),1,1,0,突破,被动天赋加成,被动5：远程伤害减免，远程防御+100,24,100,100,10,100,100,0,0,0,0,0,0,1,300,500,2500,10000,0,1,200,0,0,0,0,0,0,0,0,0,z922201,922206,0,0,0,0,0,被动：远程伤害减免%.0f％F被动：远程防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922207,游骑(弓骑),1,1,0,埋伏,被动触发技能,被动6：游骑的暴击伤害提高,0,10500,500,0,0,0,0,0,0,0,0,0,2,300,500,2500,10000,0,1,200,0,0,0,0,0,0,0,0,0,z922201,922207,0,0,0,0,0,被动：游骑触发时的暴击伤害提高%.0f％,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521003,马超,1,1,0,铁骑冲锋,近战技能,"向敌人冲锋,用力突刺敌人3次,每次突刺有几率造成2倍近战伤害,同时提高自身伤害加成",7,999999999,800,0,4000,1500,0,0,0,0,0,0,3,1000,350,500,0,0,0,0,21034,10000,0,0,0,0,0,0,0,a100304,100304,0,0,0,3333,0,"用力突刺敌人3次,每次造成%.0f％近战伤害,50％几率伤害翻倍,同时提高自身30％近战伤害,持续10秒",伤害提高%.0f％\n额外伤害+%.2f,45,8,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,0,0
522002,许褚,1,1,0,虎痴,近战技能,"进入变身状态,近战伤害提高并减少受到的近战伤害",0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,2000,0,0,0,0,22025,10000,0,80001,10000,0,29009,10000,0,a200204,200204,0,0,0,3333,0,"进入变身状态,近战伤害提高%.0f％,且受到的近战伤害减少15％,持续10秒",0,20,3,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,0,0
521004,赵云,1,1,0,蛟龙出海,远程技能,"用长枪刺杀周围敌人,对全屏目标刺杀4次,并增加自身伤害,免伤",9,999999999,400,0,0,0,0,0,0,0,0,0,4,1000,350,2100,2000,0,1,0,21044,10000,0,21043,10000,0,0,0,0,a100404,100404,0,0,0,3333,0,"对全屏目标刺杀4次,每次造成%.0f％远程伤害,并提高伤害加成和减伤30％,持续12秒",额外伤害+%.2f,20,4,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,Skills_Hero/zhaoyun_skill,0
521006,诸葛亮,1,1,0,奇门遁甲,远程技能,"诸葛亮释放八卦阵,对八卦阵中的目标造成远程伤害,提高自身闪避几率",9,999999999,500,0,0,0,0,0,0,0,0,0,4,1000,350,1100,4000,0,1,0,21064,10000,0,31064,10000,0,0,0,0,a100604,100604,0,0,0,3333,0,"释放八卦阵,对所有目标造成3次%.0f％远程伤害,额外提高自身%.0f％闪避几率，持续8秒",伤害提高%.2f％\n额外伤害+%.2f,26,5,15,3,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,Skills_Hero/zhugeliang_skill,0
522007,司马懿,1,1,0,混元阵,远程技能,"对全屏目标造成伤害,并驱散敌方所有增益效果和召唤单位。",9,999999999,1200,0,0,0,0,0,0,0,0,0,4,1000,350,2100,2000,0,0,0,12074,10000,0,0,0,0,0,0,0,a200704,200704,0,0,0,3333,0,"对全屏敌方造成%.0f％远程伤害,驱散敌方增益和移除召唤单位",技能命中率提高,80,12,0,0,6,0,0,0,0,0,1,1,1,0,0,0,100,0,0,1,Skills_Hero/simayi_skill,0
523010,周瑜,1,1,0,业火连珠,远程技能,"周瑜向最近单位释放1个火球,并对受到伤害的目标造成持续伤害,并使其受到所有伤害增加15％",9,999999999,100,0,0,0,0,0,0,0,0,0,4,1000,350,1100,0,0,1,0,13104,10000,0,0,0,0,0,0,0,a301004,301004,0,0,0,3333,0,"释放火球弹射5次,造成%.0f％远程伤害,造成每秒(7％远程攻击+%.0f)点灼烧伤害,持续10秒,且目标受到伤害增加15％,持续10秒",伤害提高%.2f％\n额外伤害+%.2f,100,15,100,100,6,0,0,0,0,0,1,1,1,0,0,2,100,80,1,1,Skills_Hero/zhouyu_skill,0
524001,吕布,1,1,0,天下无双,近战技能,"对周围敌方攻击3次,同时提高周围己方武将伤害和移速",7,999999999,500,0,0,0,0,0,0,0,0,0,3,1000,350,500,1600,0,1,0,14015,10000,0,14014,10000,0,0,0,0,a400104,400104,0,0,0,3333,0,"对周围所有敌方打击3次，造成%.0f％近战伤害,提高200％伤害，移速，持续4秒",伤害提高%.2f％\n额外伤害+%.2f,26,5,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,Skills_Hero/lvbu_skill,0
524004,董卓,1,1,0,纵祸,近战技能,"董卓对当前敌人造成近战伤害,并且根据造成伤害回复大量兵力",9,999999999,2000,0,0,0,0,0,0,0,0,0,3,1000,350,500,0,0,1,0,24044,10000,0,34044,10000,0,0,0,0,a400404,400404,0,0,0,3333,0,"对单体目标造成%.0f％近战伤害,立即回复造成伤害80％的兵力。",伤害提高%.2f％\n额外伤害+%.2f,200,20,0,0,6,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,Skills_Hero/dongzhuo_skill,0
512101,突袭(骑兵)普攻低怒,1,1,0,突袭,近战技能,突袭：普通攻击有5%回复(伤害*0.3）兵力,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,500,200,10000,0,1,100,0,0,0,0,0,0,0,0,0,z912101,912102,0,0,0,0,0,突袭：普通攻击有5％回复(伤害*0.3）兵力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524003,貂蝉,1,1,0,闭月,远程技能,"攻击全屏敌方目标3次,有20%几率暴击，同时每次攻击有几率造成5秒沉默",1001,-8000,400,0,0,0,0,0,0,0,0,0,4,1000,350,1100,4000,0,0,0,14034,1500,500,0,0,0,0,0,0,a400304,400304,0,0,0,3333,0,"攻击全屏敌方目标3次,每次造成%.0f％远程伤害,有20％几率暴击，同时每次攻击有%.0f％几率造成5秒沉默",减少受到的伤害+%.2f％,20,4,15,5,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,6
521101,乱射(弩兵)普攻高怒,1,1,0,乱射,远程技能,乱射：普通攻击时2%攻击额外1个随机单位,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,500,1000,10000,0,1,500,0,0,0,0,0,0,0,0,0,z921101,921102,0,0,0,0,0,乱射：普通攻击2％攻击额外1个随机单位,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523002,小乔,1,1,0,香消引,远程技能,"对正前方敌人释放侦测箭,所有受到侦测箭影响的目标获得一层标记,受到的伤害提高",0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,2100,3000,400,1,0,13025,10000,0,0,0,0,0,0,0,a300204,300204,0,0,0,3333,0,"释放侦测箭,所有受到侦测箭影响的目标获得标记,被标记的目标受到的伤害提高%.0f％,持续10秒",0,15,3,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,6
524002,祝融,1,1,0,鱼人猛击,远程技能,"对正前方扇形范围内的最多2个敌人造成远程伤害,如果伤害目标是步兵,则晕眩目标2秒",1001,-6000,800,0,0,0,0,0,0,0,0,0,4,1000,350,1100,1600,135,1,0,14002,10000,0,0,0,0,0,0,0,a400204,400204,0,0,0,3333,0,"对正前方扇形范围内最多2个敌人造成%.0f％远程伤害,如果伤害目标是步兵,则晕眩目标2秒",近战伤害+%.2f％,40,8,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,6
301100,孙策,9,0,0,普通攻击,弓兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,600,0,0,1,100,0,0,0,0,0,0,0,0,0,a301100,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
301101,孙策,9,1,0,灼烧,被动触发技能,无,0,0,0,0,0,0,0,0,0,0,0,0,2,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a301101,301001,0,0,0,0,0,无,怒气+%.2f点,40,5,0,0,0,42301004,4,81400201,80,0,1,0,1,0,0,0,100,80,0,1,0,0
301102,孙策,9,1,0,燃烧,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a301102,301002,0,0,0,0,0,无,远程暴击+%.2f,18,18,0,0,6,42301004,3,81400201,40,0,1,0,1,0,0,0,100,80,0,1,0,0
301103,孙策,2,1,0,小霸王,被动触发技能,"虎魂咆哮有几率给予敌方全体虚弱状态,受到的伤害增至150％",0,0,0,0,0,0,0,0,0,0,0,0,4,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a301103,401003,0,0,0,0,0,"虎魂咆哮有%.0f％几率给予敌方全体目标虚弱状态,被影响的单位受到的伤害增至150％",0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301104,孙策,1,1,0,虎魂咆哮,近战技能,"孙策乃江东之虎,出场满怒气,虎啸增加全队伤害,移速,和暴击,持续7秒",0,0,0,0,0,0,0,0,0,0,0,0,4,300,300,2100,4000,0,1,0,33011,10000,0,13011,10000,0,0,0,0,a301104,401004,0,0,0,3333,0,"孙策乃江东之虎,出场满怒气,虎啸增加全队%.0f％伤害,移速,暴击,持续7秒",无,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
301105,孙策,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,4,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a301105,100202,0,0,0,3333,0,伤害加深+%.2f％,无,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301106,孙策,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,4,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a301106,100201,0,0,0,0,0,伤害减免+%.2f％,无,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301200,步练师,9,0,0,普通攻击,弓兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,2000,0,0,1,100,0,0,0,0,0,0,0,0,0,a301200,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,100,0,0,1,0,0
301201,步练师,9,1,0,充能,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a301201,401001,0,0,0,0,0,无,远程攻击+%.2f,20,10,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
301202,步练师,9,1,0,电流,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a301202,401002,0,0,0,0,0,无,远程攻击+%.2f,3,1,6,6,6,42401004,3,81400201,40,0,1,0,1,0,0,2,100,80,0,1,0,0
301203,步练师,2,1,0,贯射,被动触发技能,增加连珠箭的攻击次数,0,1,1,0,0,0,0,0,0,0,0,0,4,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a301203,401003,0,0,0,0,0,连珠箭的攻击次数增至%.0f次,无,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301204,步练师,1,1,0,连珠箭,远程技能,2秒内对敌方单体射出5箭,1001,-6000,800,0,0,0,0,0,0,0,0,0,4,300,300,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,a301204,401004,0,0,0,3333,0,"2秒内对敌方单体射出5箭,每箭造成%.0f％远程伤害",无,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
301205,步练师,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,4,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a301205,100202,0,0,0,0,0,伤害加深+%.2f％,无,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301206,步练师,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,4,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a301206,100201,0,0,0,0,0,伤害减免+%.2f％,无,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700001,乌云踏雪,1,1,0,搏杀,被动触发技能,战斗中，对兵力低于50％的目标，造成的伤害提高20％,4,1,1,0,0,0,0,0,0,0,0,0,2,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p700001,400602,0,0,0,0,0,战斗中，对兵力低于50％的目标，造成的伤害提高20％,时间+%.2fS,8,8,0,0,6,42401004,2,81400201,20,0,1,0,1,0,0,2,100,0,0,1,0,0
700002,乌云踏雪,1,1,0,搏杀,被动触发技能,战斗中，对兵力低于50％的目标，造成的伤害提高40％,4,1,1,0,0,0,0,0,0,0,0,0,2,300,800,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,p700002,400602,0,0,0,0,0,战斗中，对兵力低于50％的目标，造成的伤害提高40％,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
700003,乌云踏雪,1,1,0,搏杀,被动触发技能,战斗中，对兵力低于50％的目标，造成的伤害提高80％,4,1,1,0,0,0,0,0,0,0,0,0,2,300,800,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,p700003,400602,0,0,0,0,0,战斗中，对兵力低于50％的目标，造成的伤害提高80％,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
700004,绝影,1,1,0,坚守,被动触发技能,战斗中，当自己兵力低于50％时，受到的伤害减少10％,2,1,1,0,0,0,0,0,0,0,0,0,2,300,800,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,p700004,401002,0,0,0,0,0,战斗中，当自己兵力低于50％时，受到的伤害减少10％,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
700005,绝影,1,1,0,坚守,被动触发技能,战斗中，当自己兵力低于50％时，受到的伤害减少20％,2,1,1,0,0,0,0,0,0,0,0,0,2,300,800,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,p700005,401002,0,0,0,0,0,战斗中，当自己兵力低于50％时，受到的伤害减少20％,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
